0.010000	0.020000	0.000000
0.020000	0.038400	0.001400
0.030000	0.055328	0.004088
0.040000	0.070902	0.007961
0.050000	0.085230	0.012924
0.060000	0.098413	0.018889
0.070000	0.110541	0.025776
0.080000	0.121701	0.033511
0.090000	0.131970	0.042025
0.100000	0.141420	0.051255
0.110000	0.150117	0.061144
0.120000	0.158121	0.071639
0.130000	0.165489	0.082689
0.140000	0.172273	0.094251
0.150000	0.178519	0.106282
0.160000	0.184271	0.118745
0.170000	0.189570	0.131603
0.180000	0.194452	0.144826
0.190000	0.198950	0.158383
0.200000	0.203097	0.172246
0.210000	0.206920	0.186392
0.220000	0.210446	0.200797
0.230000	0.213700	0.215439
0.240000	0.216702	0.230300
0.250000	0.219474	0.245361
0.260000	0.222034	0.260606
0.270000	0.224400	0.276020
0.280000	0.226587	0.291589
0.290000	0.228610	0.307300
0.300000	0.230482	0.323142
0.310000	0.232215	0.339104
0.320000	0.233820	0.355176
0.330000	0.235309	0.371350
0.340000	0.236690	0.387616
0.350000	0.237972	0.403967
0.360000	0.239163	0.420396
0.370000	0.240270	0.436897
0.380000	0.241301	0.453464
0.390000	0.242261	0.470091
0.400000	0.243156	0.486773
0.410000	0.243991	0.503506
0.420000	0.244772	0.520286
0.430000	0.245502	0.537108
0.440000	0.246185	0.553969
0.450000	0.246826	0.570867
0.460000	0.247428	0.587797
0.470000	0.247993	0.604757
0.480000	0.248526	0.621744
0.490000	0.249028	0.638757
0.500000	0.249502	0.655793
0.510000	0.249950	0.672850
0.520000	0.250374	0.689926
0.530000	0.250777	0.707020
0.540000	0.251159	0.724129
0.550000	0.251523	0.741254
0.560000	0.251870	0.758391
0.570000	0.252202	0.775541
0.580000	0.252519	0.792702
0.590000	0.252823	0.809873
0.600000	0.253115	0.827053
0.610000	0.253395	0.844241
0.620000	0.253666	0.861437
0.630000	0.253927	0.878639
0.640000	0.254179	0.895847
0.650000	0.254424	0.913061
0.660000	0.254661	0.930280
0.670000	0.254891	0.947503
0.680000	0.255116	0.964730
