0.010000	0.020000	0.000000
0.020000	0.037800	0.002000
0.030000	0.053642	0.005780
0.040000	0.067742	0.011144
0.050000	0.080291	0.017918
0.060000	0.091460	0.025946
0.070000	0.101401	0.035089
0.080000	0.110251	0.045226
0.090000	0.118129	0.056245
0.100000	0.125142	0.068050
0.110000	0.131387	0.080554
0.120000	0.136949	0.093679
0.130000	0.141902	0.107356
0.140000	0.146314	0.121525
0.150000	0.150246	0.136130
0.160000	0.153749	0.151124
0.170000	0.156873	0.166463
0.180000	0.159658	0.182110
0.190000	0.162142	0.198029
0.200000	0.164358	0.214191
0.210000	0.166337	0.230569
0.220000	0.168103	0.247139
0.230000	0.169682	0.263879
0.240000	0.171093	0.280772
0.250000	0.172355	0.297799
0.260000	0.173484	0.314946
0.270000	0.174496	0.332199
0.280000	0.175402	0.349548
0.290000	0.176216	0.366980
0.300000	0.176946	0.384488
0.310000	0.177602	0.402062
0.320000	0.178193	0.419696
0.330000	0.178725	0.437382
0.340000	0.179205	0.455114
0.350000	0.179638	0.472889
0.360000	0.180031	0.490700
0.370000	0.180386	0.508544
0.380000	0.180709	0.526417
0.390000	0.181003	0.544316
0.400000	0.181271	0.562238
0.410000	0.181516	0.580181
0.420000	0.181741	0.598141
0.430000	0.181947	0.616118
0.440000	0.182136	0.634108
0.450000	0.182312	0.652112
0.460000	0.182474	0.670126
0.470000	0.182625	0.688150
0.480000	0.182766	0.706183
0.490000	0.182898	0.724224
0.500000	0.183021	0.742272
0.510000	0.183137	0.760325
0.520000	0.183247	0.778384
0.530000	0.183352	0.796447
0.540000	0.183451	0.814515
0.550000	0.183545	0.832585
0.560000	0.183636	0.850660
0.570000	0.183723	0.868736
0.580000	0.183806	0.886815
0.590000	0.183887	0.904896
0.600000	0.183966	0.922979
0.610000	0.184042	0.941063
0.620000	0.184116	0.959149
0.630000	0.184188	0.977235
0.640000	0.184259	0.995322
0.650000	0.184329	1.013410
0.660000	0.184397	1.031499
0.670000	0.184464	1.049588
0.680000	0.184530	1.067677
0.690000	0.184595	1.085767
0.700000	0.184660	1.103856
0.710000	0.184724	1.121946
0.720000	0.184787	1.140035
0.730000	0.184850	1.158125
0.740000	0.184912	1.176214
0.750000	0.184974	1.194303
0.760000	0.185035	1.212392
0.770000	0.185096	1.230480
0.780000	0.185157	1.248568
0.790000	0.185218	1.266656
0.800000	0.185279	1.284743
0.810000	0.185339	1.302830
0.820000	0.185399	1.320916
0.830000	0.185459	1.339002
0.840000	0.185519	1.357088
0.850000	0.185579	1.375172
0.860000	0.185639	1.393257
0.870000	0.185699	1.411340
0.880000	0.185759	1.429424
0.890000	0.185819	1.447506
0.900000	0.185878	1.465588
0.910000	0.185938	1.483670
0.920000	0.185998	1.501751
0.930000	0.186058	1.519831
0.940000	0.186117	1.537911
0.950000	0.186177	1.555990
0.960000	0.186237	1.574068
0.970000	0.186297	1.592146
0.980000	0.186357	1.610223
0.990000	0.186417	1.628299
1.000000	0.186477	1.646375
1.010000	0.186537	1.664450
1.020000	0.186597	1.682525
1.030000	0.186657	1.700599
1.040000	0.186717	1.718672
1.050000	0.186778	1.736745
1.060000	0.186838	1.754816
1.070000	0.186898	1.772888
1.080000	0.186959	1.790958
1.090000	0.187019	1.809028
1.100000	0.187080	1.827097
1.110000	0.187141	1.845166
1.120000	0.187201	1.863234
1.130000	0.187262	1.881301
1.140000	0.187323	1.899367
1.150000	0.187384	1.917433
1.160000	0.187445	1.935498
1.170000	0.187506	1.953563
1.180000	0.187567	1.971627
1.190000	0.187629	1.989690
1.200000	0.187690	2.007752
1.210000	0.187751	2.025814
1.220000	0.187813	2.043875
1.230000	0.187874	2.061935
1.240000	0.187936	2.079995
1.250000	0.187998	2.098054
1.260000	0.188059	2.116112
1.270000	0.188121	2.134169
1.280000	0.188183	2.152226
1.290000	0.188245	2.170282
1.300000	0.188307	2.188338
1.310000	0.188369	2.206393
1.320000	0.188432	2.224447
1.330000	0.188494	2.242500
1.340000	0.188556	2.260553
1.350000	0.188619	2.278605
1.360000	0.188682	2.296656
1.370000	0.188744	2.314706
1.380000	0.188807	2.332756
1.390000	0.188870	2.350805
1.400000	0.188933	2.368854
1.410000	0.188996	2.386901
1.420000	0.189059	2.404948
1.430000	0.189122	2.422995
1.440000	0.189185	2.441040
1.450000	0.189248	2.459085
1.460000	0.189312	2.477129
1.470000	0.189375	2.495173
1.480000	0.189439	2.513215
1.490000	0.189502	2.531257
1.500000	0.189566	2.549298
1.510000	0.189630	2.567339
1.520000	0.189694	2.585379
1.530000	0.189758	2.603418
1.540000	0.189822	2.621456
1.550000	0.189886	2.639494
1.560000	0.189950	2.657531
1.570000	0.190015	2.675567
1.580000	0.190079	2.693602
1.590000	0.190144	2.711637
1.600000	0.190208	2.729671
1.610000	0.190273	2.747704
1.620000	0.190338	2.765737
1.630000	0.190402	2.783769
1.640000	0.190467	2.801800
1.650000	0.190532	2.819830
1.660000	0.190598	2.837859
1.670000	0.190663	2.855888
1.680000	0.190728	2.873916
1.690000	0.190793	2.891944
1.700000	0.190859	2.909970
1.710000	0.190924	2.927996
1.720000	0.190990	2.946021
1.730000	0.191056	2.964046
1.740000	0.191122	2.982069
1.750000	0.191187	3.000092
1.760000	0.191253	3.018114
1.770000	0.191320	3.036136
1.780000	0.191386	3.054156
1.790000	0.191452	3.072176
1.800000	0.191518	3.090195
1.810000	0.191585	3.108214
1.820000	0.191651	3.126231
1.830000	0.191718	3.144248
1.840000	0.191785	3.162264
1.850000	0.191851	3.180280
1.860000	0.191918	3.198294
1.870000	0.191985	3.216308
1.880000	0.192052	3.234321
1.890000	0.192120	3.252333
1.900000	0.192187	3.270345
1.910000	0.192254	3.288356
1.920000	0.192322	3.306366
1.930000	0.192389	3.324375
1.940000	0.192457	3.342383
1.950000	0.192525	3.360391
1.960000	0.192593	3.378398
1.970000	0.192660	3.396404
1.980000	0.192728	3.414410
1.990000	0.192797	3.432414
2.000000	0.192865	3.450418
2.010000	0.192933	3.468421
2.020000	0.193002	3.486423
2.030000	0.193070	3.504425
2.040000	0.193139	3.522425
2.050000	0.193207	3.540425
2.060000	0.193276	3.558424
2.070000	0.193345	3.576423
2.080000	0.193414	3.594420
2.090000	0.193483	3.612417
2.100000	0.193552	3.630413
