0	0.856514	-35.507631
1	0.285629	-31.467060
2	0.210794	-27.772029
3	0.205677	-24.339703
4	0.212761	-21.156400
5	0.222667	-18.216318
6	0.233814	-15.513986
7	0.245984	-13.043126
8	0.259215	-10.796548
9	0.273603	-8.766216
10	0.289268	-6.943367
11	0.306356	-5.318641
12	0.325050	-3.882215
13	0.345636	-2.623955
14	0.368623	-1.533584
15	0.395056	-0.600875
16	0.427113	0.184086
17	0.469232	0.830546
18	0.529869	1.346629
19	0.623644	1.738869
20	0.772128	2.012215
21	0.997924	2.171855
22	1.303045	2.229124
23	1.635257	2.210939
24	1.891854	2.160652
25	2.002437	2.117031
26	1.993313	2.092038
27	1.946524	2.074952
28	1.930912	2.050306
29	1.975498	2.009542
30	2.074232	1.953882
31	2.198260	1.892576
32	2.309955	1.838750
33	2.377918	1.804269
34	2.387182	1.795818
35	2.340399	1.813675
36	2.252757	1.852670
37	2.145393	1.904147
38	2.039589	1.958162
39	1.952501	2.005494
40	1.894964	2.039103
41	1.871410	2.054843
42	1.881102	2.051523
43	1.919756	2.030571
44	1.981028	1.995494
45	2.057674	1.951270
46	2.142158	1.903801
47	2.226347	1.859532
48	2.300291	1.825239
49	2.350830	1.807765
50	2.361807	1.813260
51	2.318076	1.845460
52	2.214064	1.903070
53	2.062875	1.977538
54	1.897273	2.053574
55	1.758512	2.113348
56	1.681632	2.141926
57	1.687991	2.130845
58	1.783964	2.079545
59	1.957985	1.996171
60	2.175048	1.897753
61	2.379114	1.807460
62	2.511558	1.747688
63	2.534633	1.732399
64	2.443781	1.763044
65	2.268163	1.828491
66	2.061937	1.908344
67	1.884777	1.979629
68	1.781137	2.024044
69	1.771667	2.031993
70	1.854376	2.003404
71	2.005317	1.947448
72	2.179022	1.881146
73	2.319142	1.824805
74	2.381477	1.794424
75	2.354073	1.795389
76	2.260151	1.821330
77	2.144964	1.858019
78	2.056122	1.889720
79	2.027597	1.904961
80	2.071805	1.900082
81	2.176325	1.880801
82	2.301990	1.862111
83	2.386862	1.865278
84	2.364724	1.910209
85	2.199661	2.003947
86	1.918946	2.131310
87	1.605871	2.258142
88	1.346000	2.348198
89	1.187552	2.377025
90	1.150967	2.332664
91	1.258041	2.210274
92	1.548636	2.009384
93	2.068056	1.738135
94	2.825188	1.423417
95	3.791832	1.110329
96	5.022384	0.836133
97	6.765503	0.611558
98	9.469490	0.433361
99	13.795843	0.304239
100	20.391366	0.311163
101	19.630688	2.709008
