0	1.010182	-14.947878
1	0.439297	-10.907307
2	0.386901	-7.521246
3	0.496188	-4.713987
4	0.780080	-2.474935
5	1.372200	-0.821729
6	2.401593	0.212605
7	3.588525	0.682656
8	4.212053	0.843848
9	4.083186	0.932933
10	3.612919	1.014030
11	3.295384	1.061272
12	3.384091	1.048807
13	3.824544	0.983411
14	4.372322	0.898662
15	4.813645	0.827246
16	5.088197	0.780652
17	5.230741	0.755184
18	5.288809	0.743892
19	5.293355	0.741783
20	5.258480	0.746525
21	5.183566	0.758094
22	5.055053	0.778207
23	4.856471	0.808931
24	4.589554	0.850038
25	4.291578	0.896223
26	4.031553	0.936655
27	3.889005	0.958445
28	3.922505	0.953063
29	4.129014	0.922294
30	4.423393	0.878862
31	4.685357	0.838797
32	4.846111	0.811113
33	4.922211	0.794846
34	4.972583	0.784154
35	5.034920	0.774814
36	5.098907	0.766896
37	5.130839	0.762697
38	5.117776	0.762902
39	5.084699	0.764926
40	5.072748	0.764550
41	5.110565	0.758543
42	5.207223	0.745909
43	5.357257	0.727847
44	5.537400	0.707564
45	5.704216	0.689578
46	5.812968	0.677860
47	5.844221	0.674085
48	5.807478	0.677745
49	5.720098	0.687804
50	5.587896	0.704181
51	5.406233	0.727829
52	5.173576	0.759768
53	4.898043	0.800144
54	4.593616	0.847513
55	4.283200	0.897462
56	4.012205	0.941083
57	3.849107	0.966282
58	3.858251	0.963295
59	4.060558	0.931157
60	4.402198	0.880648
61	4.757817	0.830500
62	4.992146	0.797709
63	5.035581	0.790081
64	4.905672	0.806356
65	4.669872	0.840364
66	4.391010	0.884788
67	4.106168	0.931916
68	3.857759	0.971099
69	3.729532	0.988006
70	3.817288	0.971507
71	4.134942	0.924511
72	4.550536	0.867677
73	4.849628	0.828571
74	4.876926	0.825273
75	4.617560	0.859588
76	4.202040	0.916762
77	3.843082	0.970253
78	3.698019	0.997087
79	3.773556	0.991687
80	3.966117	0.964897
81	4.167708	0.932686
82	4.318648	0.906701
83	4.390897	0.892496
84	4.377323	0.890325
85	4.310572	0.894867
86	4.264255	0.896716
87	4.305144	0.887984
88	4.438311	0.867813
89	4.611126	0.841788
90	4.772292	0.815845
91	4.915865	0.791517
92	5.069576	0.766549
93	5.262784	0.737754
94	5.525853	0.701714
95	5.932011	0.653166
96	6.653174	0.584939
97	7.995270	0.493052
98	10.414603	0.385025
99	14.561851	0.285133
100	21.089516	0.296938
101	20.328838	2.694783
